"person_id","gender","wave","race","race_label","age","n_dates","n_matches","match_rate","yes_rate_in","yes_rate_out","received_attr","received_sinc","received_intel","received_fun","received_amb","received_shar","received_like","received_prob_yes","received_met_before","pct_partner_black","pct_partner_white","pct_partner_latino","pct_partner_asian","pct_partner_native","pct_partner_other","pct_partner_race_missing","pct_samerace_partners","field_code","field","hometown","zipcode","income","career_code","career","id_in_wave","id_in_gender","condition","n_met_in_wave","undergrad_school","median_sat","tuition","imp_samerace","imp_samerelig","event_goal","date_freq","goout_freq","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","avg_int_corr","avg_partner_pref_attr","avg_partner_pref_sinc","avg_partner_pref_intel","avg_partner_pref_fun","avg_partner_pref_amb","avg_partner_pref_shar"
492,1,19,6,"Other",30,15,7,0.466666666666667,0.666666666666667,0.666666666666667,7.33333333333333,7.26666666666667,7.86666666666667,7.4,7,6.5,6.92857142857143,6,2,0.0666666666666667,0.4,0.2,0.266666666666667,0,0.0666666666666667,0,0.0666666666666667,10,"physics","new york","46205",22173,2,"acadeic",12,24,2,15,"tufts",NA,26892,1,1,2,4,2,10,10,10,10,10,10,10,2,4,10,7,5,5,2,5,10,10,0.225333333333333,15.1333333333333,18.8,19.6,18.1333333333333,13.4666666666667,14.8666666666667
493,1,19,4,"Asian/Pacific Islander/Asian-American",20,15,1,0.0666666666666667,0.6,0.133333333333333,7.28571428571429,7.57142857142857,7.07142857142857,7.28571428571429,7.15384615384615,6,7,6.18181818181818,2,0.0666666666666667,0.4,0.2,0.266666666666667,0,0.0666666666666667,0,0.266666666666667,13,"public administration","philippines","1128",NA,13,"politics",13,25,2,15,"university of the philippines",NA,NA,1,1,5,6,5,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6,0.0413333333333333,15.1333333333333,18.8,19.6,18.1333333333333,13.4666666666667,14.8666666666667
494,1,19,2,"European/Caucasian-American",30,15,2,0.133333333333333,0.466666666666667,0.4,5.73333333333333,7.13333333333333,7.53333333333333,6.73333333333333,6.42857142857143,5.78571428571429,6.57142857142857,5.30769230769231,2,0.0666666666666667,0.4,0.2,0.266666666666667,0,0.0666666666666667,0,0.4,6,"journalism","boston","12302",37994,6,"film and radio",14,27,2,15,"tufts",NA,26892,2,8,4,3,3,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,0.336666666666667,15.1333333333333,18.8,19.6,18.1333333333333,13.4666666666667,14.8666666666667
495,1,19,6,"Other",32,15,2,0.133333333333333,0.2,0.6,4.8,5.53333333333333,6.4,7.07142857142857,5.2,4.76923076923077,5.35714285714286,5.46153846153846,2,0.0666666666666667,0.4,0.2,0.266666666666667,0,0.0666666666666667,0,0.0666666666666667,15,"theater","miami","33184",35409,6,"film",15,29,2,15,"um",NA,NA,5,6,2,2,1,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,-0.026,15.1333333333333,18.8,19.6,18.1333333333333,13.4666666666667,14.8666666666667
496,0,20,4,"Asian/Pacific Islander/Asian-American",23,7,1,0.142857142857143,0.857142857142857,0.285714285714286,7,8.28571428571429,8.28571428571429,6.5,6.6,6.28571428571429,7.28571428571429,6.28571428571429,1.85714285714286,0,0.285714285714286,0,0.714285714285714,0,0,0,0.714285714285714,5,"engineering","indiana","47906",23707,2,"researcher",1,1,1,7,"purdue",1134,13872,1,1,1,5,2,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5,0.331428571428571,24.7142857142857,15.5714285714286,23.7142857142857,14.8571428571429,12,9.14285714285714
497,0,20,2,"European/Caucasian-American",24,7,0,0,0.428571428571429,0,6.42857142857143,7.14285714285714,7.28571428571429,6.85714285714286,7,5.85714285714286,6.42857142857143,5.28571428571429,1.71428571428571,0,0.285714285714286,0,0.714285714285714,0,0,0,0.285714285714286,10,"biology phd","boston, ma","1742",NA,2,"biology industry",2,3,1,7,"wake forest",NA,23530,5,5,1,7,1,7,5,1,8,7,6,7,3,1,7,8,6,9,9,8,8,7,0.172857142857143,24.7142857142857,15.5714285714286,23.7142857142857,14.8571428571429,12,9.14285714285714
498,0,20,2,"European/Caucasian-American",25,7,0,0,0.714285714285714,0,6.85714285714286,7.42857142857143,7.85714285714286,6.57142857142857,6.83333333333333,6.14285714285714,6.57142857142857,6,1.85714285714286,0,0.285714285714286,0,0.714285714285714,0,0,0,0.285714285714286,10,"biochemistry/genetics","baltimore","10025",33772,2,"scientist",3,5,1,7,"university of massachusetts-amherst",NA,14433,9,9,1,4,1,3,1,5,7,3,3,6,6,9,8,9,6,8,8,8,3,1,0.0771428571428571,24.7142857142857,15.5714285714286,23.7142857142857,14.8571428571429,12,9.14285714285714
499,0,20,2,"European/Caucasian-American",26,7,2,0.285714285714286,0.428571428571429,0.428571428571429,5.71428571428571,7.71428571428571,8,6.42857142857143,6.85714285714286,4.71428571428571,6.57142857142857,5.28571428571429,1.85714285714286,0,0.285714285714286,0,0.714285714285714,0,0,0,0.285714285714286,10,"biology","new york","10605",57501,2,"professor",4,6,1,7,"case western reserve university",NA,21168,1,9,5,4,1,1,1,1,9,9,9,2,1,8,9,6,8,10,10,10,5,1,0.132857142857143,24.7142857142857,15.5714285714286,23.7142857142857,14.8571428571429,12,9.14285714285714
500,0,20,1,"Black/African American",25,7,1,0.142857142857143,0.857142857142857,0.142857142857143,5.85714285714286,8.14285714285714,7.71428571428571,6.66666666666667,7.5,5.85714285714286,6.42857142857143,6.57142857142857,2,0,0.285714285714286,0,0.714285714285714,0,0,0,0,10,"epidemiology","kansas city, missouri","64129",25314,2,"epidemiologist",5,8,1,7,"vanderbilt university",NA,25847,7,9,1,5,3,4,2,6,7,7,7,2,2,7,8,5,7,8,8,8,6,5,0.155714285714286,24.7142857142857,15.5714285714286,23.7142857142857,14.8571428571429,12,9.14285714285714
501,0,20,2,"European/Caucasian-American",26,7,1,0.142857142857143,0.571428571428571,0.285714285714286,6.71428571428571,7.57142857142857,7.14285714285714,7.28571428571429,6.83333333333333,6.28571428571429,6.28571428571429,5.85714285714286,2,0,0.285714285714286,0,0.714285714285714,0,0,0,0.285714285714286,10,"epidemiology","upstate new york","12603",48876,2,"epidemiologist",6,10,1,7,"boston college",1310,25026,7,4,5,4,3,5,4,8,8,9,9,6,1,3,9,7,9,9,9,10,7,6,0.315714285714286,24.7142857142857,15.5714285714286,23.7142857142857,14.8571428571429,12,9.14285714285714
502,1,20,4,"Asian/Pacific Islander/Asian-American",26,6,0,0,0,1,3.83333333333333,8,6.66666666666667,7.66666666666667,7.33333333333333,4,6.16666666666667,4.5,2,0.166666666666667,0.666666666666667,0,0.166666666666667,0,0,0,0.166666666666667,5,"electrical engineering","boston","2138",NA,7,"business",1,2,1,6,"kettering university / gmi",1230,18656,1,1,1,3,2,8,8,9,6,5,5,10,9,8,7,8,6,9,5,8,3,4,-0.258333333333333,17.8333333333333,18.6666666666667,22,17,12.1666666666667,12.3333333333333
503,1,20,2,"European/Caucasian-American",25,6,0,0,0,0.5,2.33333333333333,5.66666666666667,7.83333333333333,5.16666666666667,7.33333333333333,4,4.83333333333333,4.66666666666667,1.5,0.166666666666667,0.666666666666667,0,0.166666666666667,0,0,0,0.666666666666667,10,"biology","california","95060",34870,2,"scientist",2,4,1,6,"university of california at santa cruz",1149,15004,1,5,5,6,5,2,4,4,8,8,8,7,5,2,6,5,7,8,9,9,7,7,0.483333333333333,17.8333333333333,18.6666666666667,22,17,12.1666666666667,12.3333333333333
504,1,20,2,"European/Caucasian-American",23,6,2,0.333333333333333,0.333333333333333,1,6.5,7,7.5,6.33333333333333,6.83333333333333,4.83333333333333,6.16666666666667,5.83333333333333,2,0.166666666666667,0.666666666666667,0,0.166666666666667,0,0,0,0.666666666666667,5,"computer science","maryland","20782",35848,7,"consultant",4,7,1,6,"swarthmore college",1460,26376,1,1,2,5,2,1,1,2,4,4,4,8,1,3,6,1,5,6,7,7,3,1,0.478333333333333,17.8333333333333,18.6666666666667,22,17,12.1666666666667,12.3333333333333
505,1,20,4,"Asian/Pacific Islander/Asian-American",27,6,1,0.166666666666667,0.166666666666667,0.333333333333333,6.5,7.2,7.33333333333333,5.5,7.2,4.33333333333333,5.33333333333333,5.5,2,0.166666666666667,0.666666666666667,0,0.166666666666667,0,0,0,0.166666666666667,6,"mfa creative writing","manila, philippines","12000",NA,6,"writer/editor",5,9,1,6,"ateneo de manila university - philippines",NA,NA,1,1,3,4,1,10,6,10,5,10,10,9,7,1,10,10,10,10,10,10,10,10,0.288333333333333,17.8333333333333,18.6666666666667,22,17,12.1666666666667,12.3333333333333
506,1,20,4,"Asian/Pacific Islander/Asian-American",24,6,0,0,0,0.333333333333333,4.66666666666667,7,7.83333333333333,3.66666666666667,7.83333333333333,3.5,4.33333333333333,4.33333333333333,2,0.166666666666667,0.666666666666667,0,0.166666666666667,0,0,0,0.166666666666667,2,"stats","california","90620",45017,7,"finance",6,11,1,6,"ucla",1290,15309,5,5,1,7,2,6,4,6,7,7,7,8,2,4,9,2,5,5,5,5,2,1,0.301666666666667,17.8333333333333,18.6666666666667,22,17,12.1666666666667,12.3333333333333
507,1,20,4,"Asian/Pacific Islander/Asian-American",24,6,1,0.166666666666667,0.666666666666667,0.333333333333333,6,8,7.83333333333333,7.66666666666667,6.83333333333333,6,7,6.66666666666667,2,0.166666666666667,0.666666666666667,0,0.166666666666667,0,0,0,0.166666666666667,2,"statistics","florida","32304",12416,2,"epidemiologist",7,12,1,6,"university of florida",1267,10332,1,1,5,7,3,10,9,10,9,9,8,7,4,5,8,5,7,6,6,8,3,2,0.0716666666666667,17.8333333333333,18.6666666666667,22,17,12.1666666666667,12.3333333333333
508,1,20,4,"Asian/Pacific Islander/Asian-American",36,6,1,0.166666666666667,0.166666666666667,1,5.83333333333333,5.66666666666667,6.83333333333333,5.33333333333333,6.5,4.5,4.66666666666667,4.5,2,0.166666666666667,0.666666666666667,0,0.166666666666667,0,0,0,0.166666666666667,2,"math of finance","new york","10804",87789,10,"unsure",8,13,1,6,"columbia",1430,26908,1,5,3,5,1,10,4,7,6,4,4,4,9,7,10,3,5,4,7,10,4,8,0.0183333333333333,17.8333333333333,18.6666666666667,22,17,12.1666666666667,12.3333333333333
509,0,21,4,"Asian/Pacific Islander/Asian-American",28,22,6,0.272727272727273,0.454545454545454,0.590909090909091,5.3,6.73684210526316,7.1,6,7,5.65,6.25,4.4,2,0.0454545454545455,0.590909090909091,0,0.318181818181818,0,0.0454545454545455,0,0.318181818181818,6,"journalism","working","10594",NA,16,"journalism",1,1,2,22,"nyu",1340,25380,2,2,2,4,2,6,3,6,7,7,7,3,3,4,6,4,4,8,5,7,7,7,0.347727272727273,29.4545454545455,16.2727272727273,19.5454545454545,18.6818181818182,6.27272727272727,9.77272727272727
510,0,21,3,"Latino/Hispanic American",26,22,7,0.318181818181818,0.636363636363636,0.318181818181818,7.65,7.45,7.7,7.2,6.36842105263158,6.25,7,5.35,1.9,0.0454545454545455,0.590909090909091,0,0.318181818181818,0,0.0454545454545455,0,0,8,"business","chile",NA,NA,2,"professor",2,3,2,22,"universidad de chile",NA,NA,3,3,2,7,2,8,1,4,10,8,7,10,5,7,9,1,3,9,7,5,1,7,0.209545454545455,29.4545454545455,16.2727272727273,19.5454545454545,18.6818181818182,6.27272727272727,9.77272727272727
511,0,21,4,"Asian/Pacific Islander/Asian-American",23,22,4,0.181818181818182,0.181818181818182,0.727272727272727,6.0952380952381,7.23809523809524,7.57142857142857,5.52380952380952,6.9,4.76190476190476,5.66666666666667,4.66666666666667,1.95238095238095,0.0454545454545455,0.590909090909091,0,0.318181818181818,0,0.0454545454545455,0,0.318181818181818,5,"electrical engineering","india","395001",NA,7,"business management and information technology",3,5,2,22,"s.v regional engineering college,india",NA,NA,2,2,2,7,3,6,5,5,7,8,10,10,3,9,8,5,8,9,9,10,7,8,0.180454545454545,29.4545454545455,16.2727272727273,19.5454545454545,18.6818181818182,6.27272727272727,9.77272727272727
512,0,21,2,"European/Caucasian-American",NA,22,1,0.0454545454545455,0.409090909090909,0.0454545454545455,7.94117647058824,6.88235294117647,6.41176470588235,6.52941176470588,6.5625,4.375,6.52941176470588,4.82352941176471,2,0.0454545454545455,0.590909090909091,0,0.318181818181818,0,0.0454545454545455,0,0.590909090909091,15,"mfa acting program","cambridge, ma","2140",NA,6,"actress",4,7,2,22,"hamilton college",1280,27350,1,1,1,3,2,1,1,1,8,9,10,8,0,9,9,6,10,9,7,10,5,5,0.209545454545455,29.4545454545455,16.2727272727273,19.5454545454545,18.6818181818182,6.27272727272727,9.77272727272727
513,0,21,2,"European/Caucasian-American",23,22,6,0.272727272727273,0.681818181818182,0.272727272727273,7.85,6.5,6.75,7.75,6.65,4.65,6.45,5.1,2,0.0454545454545455,0.590909090909091,0,0.318181818181818,0,0.0454545454545455,0,0.590909090909091,15,"mfa acting program","florida","33418",50572,6,"actress",5,9,2,22,"tufts university",NA,26892,1,1,2,6,4,1,1,9,9,9,9,1,0,8,9,8,9,10,6,8,6,6,0.24,29.4545454545455,16.2727272727273,19.5454545454545,18.6818181818182,6.27272727272727,9.77272727272727
514,0,21,2,"European/Caucasian-American",23,22,0,0,0.181818181818182,0.5,4.66666666666667,6.85714285714286,6.76190476190476,6.52380952380952,6.57142857142857,5,5.66666666666667,5.38095238095238,2,0.0454545454545455,0.590909090909091,0,0.318181818181818,0,0.0454545454545455,0,0.590909090909091,3,"sociology","new york","11001",49642,2,"teacher and performer",6,11,2,22,"princeton university",1460,27230,8,9,2,4,3,5,3,7,7,8,10,2,2,1,8,6,10,8,9,10,6,7,0.267272727272727,29.4545454545455,16.2727272727273,19.5454545454545,18.6818181818182,6.27272727272727,9.77272727272727
515,0,21,2,"European/Caucasian-American",23,22,2,0.0909090909090909,0.409090909090909,0.136363636363636,7,6.55,6.80952380952381,6.23809523809524,5.8421052631579,4.23809523809524,6.0952380952381,4.47619047619048,2,0.0454545454545455,0.590909090909091,0,0.318181818181818,0,0.0454545454545455,0,0.590909090909091,6,"nonfiction writing","kansas","67111",20000,16,"writer/journalist",7,13,2,22,"university of kansas",NA,9811,8,5,1,6,3,10,10,8,9,9,8,10,3,8,9,8,9,10,7,10,5,9,0.125454545454545,29.4545454545455,16.2727272727273,19.5454545454545,18.6818181818182,6.27272727272727,9.77272727272727
516,0,21,4,"Asian/Pacific Islander/Asian-American",27,22,6,0.272727272727273,0.545454545454545,0.363636363636364,7.23809523809524,5.95238095238095,6.80952380952381,6.66666666666667,6.7,5.1,6.23809523809524,4.80952380952381,1.9047619047619,0.0454545454545455,0.590909090909091,0,0.318181818181818,0,0.0454545454545455,0,0.318181818181818,10,"biochemistry & molecular biophysics","california","91754",32508,2,"scientist",8,15,2,22,"california state university los angeles",NA,9162,9,3,2,6,3,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,0.196363636363636,29.4545454545455,16.2727272727273,19.5454545454545,18.6818181818182,6.27272727272727,9.77272727272727
517,0,21,3,"Latino/Hispanic American",30,22,0,0,0.272727272727273,0.0909090909090909,5.88235294117647,6.58823529411765,6.29411764705882,6,5.64705882352941,4.17647058823529,5.29411764705882,4.17647058823529,2,0.0454545454545455,0.590909090909091,0,0.318181818181818,0,0.0454545454545455,0,0,15,"acting","mexico","78666",NA,6,"acting",9,17,2,22,"southwestern university",1227,16650,1,1,5,5,3,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,0.15,29.4545454545455,16.2727272727273,19.5454545454545,18.6818181818182,6.27272727272727,9.77272727272727
518,0,21,2,"European/Caucasian-American",23,22,6,0.272727272727273,0.636363636363636,0.409090909090909,7.04545454545455,7.36363636363636,6.81818181818182,7.36363636363636,6.57142857142857,4.90909090909091,6.77272727272727,5.45454545454545,2,0.0454545454545455,0.590909090909091,0,0.318181818181818,0,0.0454545454545455,0,0.590909090909091,15,"theater","san diego","92028",35627,6,"actress",10,19,2,22,"university of california at santa barbara",1200,14915,2,1,5,7,2,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4,0.209545454545455,29.4545454545455,16.2727272727273,19.5454545454545,18.6818181818182,6.27272727272727,9.77272727272727
519,0,21,2,"European/Caucasian-American",26,22,0,0,0.318181818181818,0,5.95,7.1,7.05,5.9,6.05263157894737,4.72222222222222,6.05,4.45,2,0.0454545454545455,0.590909090909091,0,0.318181818181818,0,0.0454545454545455,0,0.590909090909091,9,"education policy","boston","2420",NA,13,"school leadership/politics",11,21,2,22,"yale",1450,26100,8,9,2,4,2,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,0.155454545454545,29.4545454545455,16.2727272727273,19.5454545454545,18.6818181818182,6.27272727272727,9.77272727272727
520,0,21,6,"Other",28,22,0,0,0.181818181818182,0.272727272727273,4.95238095238095,7.42857142857143,7.42857142857143,6.55,6.4,5,5.75,4.25,2,0.0454545454545455,0.590909090909091,0,0.318181818181818,0,0.0454545454545455,0,0.0454545454545455,11,"social work/sipa","hawaii","96797",46280,9,"foreign service",12,23,2,22,"santa clara university",1239,20337,2,1,1,7,1,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,0.0890909090909091,29.4545454545455,16.2727272727273,19.5454545454545,18.6818181818182,6.27272727272727,9.77272727272727
521,0,21,2,"European/Caucasian-American",26,22,7,0.318181818181818,0.5,0.590909090909091,6.13636363636364,7.40909090909091,7.36363636363636,6.36363636363636,6.04761904761905,4.95238095238095,5.81818181818182,4.76190476190476,2,0.0454545454545455,0.590909090909091,0,0.318181818181818,0,0.0454545454545455,0,0.590909090909091,11,"social work","salt lake city","84108",41191,9,"exec. director of social service non-profit",13,25,2,22,"nyu",1340,25380,3,1,1,3,1,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,0.00454545454545455,29.4545454545455,16.2727272727273,19.5454545454545,18.6818181818182,6.27272727272727,9.77272727272727
522,0,21,2,"European/Caucasian-American",22,22,5,0.227272727272727,0.545454545454545,0.454545454545455,6.40909090909091,6.86363636363636,7.54545454545455,6.45454545454546,7.31818181818182,5.18181818181818,6.13636363636364,5.18181818181818,1.9047619047619,0.0454545454545455,0.590909090909091,0,0.318181818181818,0,0.0454545454545455,0,0.590909090909091,1,"law","pennsylvania","19087",71787,1,"assistant district attorney",14,27,2,22,"georgetown",1400,25425,3,6,1,6,2,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,0.258636363636364,29.4545454545455,16.2727272727273,19.5454545454545,18.6818181818182,6.27272727272727,9.77272727272727
523,0,21,4,"Asian/Pacific Islander/Asian-American",27,22,2,0.0909090909090909,0.0909090909090909,0.863636363636364,4.09090909090909,6.95454545454545,6.63636363636364,5.77272727272727,5.85714285714286,5,5.45454545454545,5.72727272727273,1.95454545454545,0.0454545454545455,0.590909090909091,0,0.318181818181818,0,0.0454545454545455,0,0.318181818181818,9,"education","china","10027",NA,10,"??",15,29,2,22,"beijing university",NA,NA,3,2,2,4,3,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,0.254545454545455,29.4545454545455,16.2727272727273,19.5454545454545,18.6818181818182,6.27272727272727,9.77272727272727
524,0,21,4,"Asian/Pacific Islander/Asian-American",25,22,14,0.636363636363636,0.636363636363636,0.954545454545455,7,7.75,7.85714285714286,7.71428571428571,7,6.05,6.76190476190476,5.52380952380952,2,0.0454545454545455,0.590909090909091,0,0.318181818181818,0,0.0454545454545455,0,0.318181818181818,4,"medicine","michigan","48306",72412,4,"physician/healthcare",16,31,2,22,"columbia university",1430,26908,9,6,2,7,4,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,0.147727272727273,29.4545454545455,16.2727272727273,19.5454545454545,18.6818181818182,6.27272727272727,9.77272727272727
525,0,21,2,"European/Caucasian-American",24,22,0,0,0,0.318181818181818,4.52380952380952,6.65,6.38095238095238,5.71428571428571,5.42105263157895,4.1,4.61904761904762,4.0952380952381,2,0.0454545454545455,0.590909090909091,0,0.318181818181818,0,0.0454545454545455,0,0.590909090909091,15,"public health","saratoga, ny","12020",36510,3,"sex therapist",17,33,2,22,"cornell university",1360,26062,2,8,2,4,1,6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1,0.199545454545455,29.4545454545455,16.2727272727273,19.5454545454545,18.6818181818182,6.27272727272727,9.77272727272727
526,0,21,3,"Latino/Hispanic American",26,22,2,0.0909090909090909,0.136363636363636,0.590909090909091,4.55,6.9047619047619,6.42857142857143,6.47619047619048,5.55,4.3,5.33333333333333,4.33333333333333,1.95238095238095,0.0454545454545455,0.590909090909091,0,0.318181818181818,0,0.0454545454545455,0,0,11,"social work","new jersey",NA,NA,11,"social work",18,35,2,22,"rutgers college",1188,11311,5,2,1,5,3,2,1,3,10,10,7,6,5,10,8,4,10,8,6,8,4,10,0.240909090909091,29.4545454545455,16.2727272727273,19.5454545454545,18.6818181818182,6.27272727272727,9.77272727272727
527,0,21,6,"Other",24,22,0,0,0.136363636363636,0,4.9047619047619,6.28571428571429,6.47619047619048,5.47619047619048,5.38095238095238,4,5,3.52380952380952,1.95238095238095,0.0454545454545455,0.590909090909091,0,0.318181818181818,0,0.0454545454545455,0,0.0454545454545455,11,"social work","california","90034",32386,11,"social worker",19,37,2,22,"ucla",1290,15309,5,5,1,4,3,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0.261818181818182,29.4545454545455,16.2727272727273,19.5454545454545,18.6818181818182,6.27272727272727,9.77272727272727
528,0,21,3,"Latino/Hispanic American",29,22,0,0,0.227272727272727,0.0454545454545455,5.45,7.05,6.95,7.1,6.57894736842105,5.16666666666667,6.05,4.35,1.94736842105263,0.0454545454545455,0.590909090909091,0,0.318181818181818,0,0.0454545454545455,0,0,11,"social work","nyc","10029",15863,11,"social worker",20,39,2,22,"conneticut college",1310,33585,8,7,2,6,1,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,-0.195,29.4545454545455,16.2727272727273,19.5454545454545,18.6818181818182,6.27272727272727,9.77272727272727
529,0,21,4,"Asian/Pacific Islander/Asian-American",22,22,2,0.0909090909090909,0.136363636363636,0.545454545454545,4.0952380952381,7.71428571428571,7.38095238095238,5.19047619047619,6.4,4.38095238095238,5.47619047619048,5,1.95238095238095,0.0454545454545455,0.590909090909091,0,0.318181818181818,0,0.0454545454545455,0,0.318181818181818,5,"engineering","hkg",NA,NA,5,"engineer",21,41,2,22,"columbiau",1430,26908,4,1,2,4,1,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0.226363636363636,29.4545454545455,16.2727272727273,19.5454545454545,18.6818181818182,6.27272727272727,9.77272727272727
530,0,21,4,"Asian/Pacific Islander/Asian-American",22,22,2,0.0909090909090909,0.136363636363636,0.727272727272727,4.14285714285714,7.85714285714286,7.52380952380952,5.14285714285714,6.45,3.76190476190476,5,5.05,2,0.0454545454545455,0.590909090909091,0,0.318181818181818,0,0.0454545454545455,0,0.318181818181818,5,"mechanical engineering","china","471001",NA,10,"dont know yet",22,43,2,22,"tianjin university in china",NA,NA,1,1,2,7,3,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,0.0845454545454545,29.4545454545455,16.2727272727273,19.5454545454545,18.6818181818182,6.27272727272727,9.77272727272727
531,1,21,4,"Asian/Pacific Islander/Asian-American",25,22,1,0.0454545454545455,0.318181818181818,0.181818181818182,4.45454545454545,7.04545454545455,7.86363636363636,5.27272727272727,6.77272727272727,4.61904761904762,5.40909090909091,4.90909090909091,2,0,0.409090909090909,0.181818181818182,0.318181818181818,0,0.0909090909090909,0,0.318181818181818,5,"electrical engineering","beijing, china","11572",NA,2,"teaching",1,2,2,22,"cooper union",NA,NA,5,1,2,7,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,0.127272727272727,21.7272727272727,18.1818181818182,21.2727272727273,16.6818181818182,8.63636363636364,13.9047619047619
